,Cz,Cx,i,j,gamma,V_max,V_sr,V_min,w_max,w_sr,w_min
127,1.3700571233691639,0.13006506545852559,0.8524256879408394,0.08056200200353791,0.09465038112174859,58.611776966417935,53.31362618811255,47.42726088960315,5.539347488231948,5.0386239182419885,4.482308711320417
128,1.380057123369164,0.13153113938329214,0.8493167126946322,0.08058191658939583,0.0950214526853585,58.398007524339064,53.119180212997954,47.254283723162544,5.5407167914817155,5.039869444744931,4.4834167190592185
129,1.3900571233691639,0.13300787522093377,0.8462411437270873,0.08060458858923802,0.09539476017171296,58.186535058268696,52.926823581128325,47.08316521527233,5.542275691239117,5.041287429375878,4.484678143798779
130,1.400057123369164,0.13449527297145053,0.8431983835021349,0.08062993627378952,0.09577025452617166,57.97731848233701,52.736518920548434,46.91387212022035,5.5440185678963605,5.042872760505653,4.486088438285651
131,1.410057123369164,0.13599333263484237,0.8401878493244267,0.08065788063398246,0.09614788807646345,57.770317731104534,52.54822978749263,46.746372018002475,5.545939988883866,5.044620496636167,4.487643206613275
132,1.4200571233691641,0.13750205421110934,0.8372089728689763,0.08068834527375963,0.09652761448406313,57.565493727220826,52.36192063696704,46.58063328815281,5.548034701299555,5.046525859695977,4.489338198257778
133,1.430057123369164,0.1390214377002514,0.8342611997288887,0.08072125630778847,0.09690938869760649,57.36280835032682,52.17755679446292,46.416625084580225,5.5502976248757925,5.048584228642971,4.491169302386987
134,1.4400571233691641,0.14055148310226864,0.8313439889803574,0.0807565422638288,0.09729316690824391,57.16222440714465,51.99510442875015,46.25431731136569,5.552723845266311,5.050791133358113,4.493132542428365
135,1.450057123369164,0.14209219041716092,0.8284568127641626,0.08079413398951307,0.09767890650683984,56.963705602701836,51.814530525702665,46.093680599477636,5.555308607636519,5.0531422488151545,4.495224070882446
136,1.4600571233691642,0.14364355964492836,0.8255991558829291,0.08083396456331118,0.09806656604292939,56.76721651263932,51.635802863109575,45.934686284364226,5.558047310541565,5.055633389512076,4.497440164369103
137,1.470057123369164,0.14520559078557088,0.8227705154134527,0.08087596920946614,0.09845610518534824,56.57272255655545,51.458889986428765,45.77730638438395,5.560935500077401,5.058260504150866,4.499777218894735
138,1.4800571233691637,0.14677828383908847,0.819970400333431,0.0809200852166982,0.09884748468445721,56.38018997234041,51.28376118544133,45.62151358003768,5.563968864290978,5.061019670552999,4.502231745329124
139,1.490057123369164,0.14836163880548128,0.81719833116197,0.08096625186048714,0.09924066633588668,56.18958579145792,51.11038647176761,45.467281193967175,5.5671432278364765,5.0639070907987085,4.50480036508138
140,1.5000571233691637,0.1499556556847491,0.814453839613273,0.0810144103287532,0.09963561294572934,56.000877815133286,50.93873655720776,45.314583171687026,5.570454546865204,5.066919086578811,4.507479805964978
141,1.510057123369164,0.15156033447689216,0.8117364682629392,0.08106450365076712,0.10003228829711533,55.814034591408486,50.76878283287087,45.16339406301817,5.5738989041375415,5.070052094748499,4.5102668982424525
142,1.5200571233691638,0.15317567518191022,0.8090457702263394,0.08111647662912906,0.10043065711810488,55.629025393027646,50.60049734905949,45.01368900419335,5.577472504345894,5.07330266307307,4.513158570840842
